time	signal1	signal2	signal3	signal4
40	-0.04985013364625321	1.3630217307422228	-1.2195948036231974	0.26055146162445475
41	-0.25108093548315447	1.149571670541982	-1.8543564801365324	-0.6034597973671657
42	0.4262294703865889	1.0458293958205975	-1.2237010585612162	0.3943398502494545
43	0.33582153669891057	0.8554324558623684	-1.8602495263360816	0.5929287103962168
44	-0.1263365990196336	0.8478548445378603	-1.6684412421523895	0.2445641130658144
45	0.001603045797811842	0.7130380700596618	-1.727314871156143	-0.9435594987214215
46	0.27773702193580063	0.668366813119225	-1.8753330465219862	0.2736967283058841
47	-0.1017818734459692	1.2869947074118047	-1.9343334133708838	0.39346913987970017
48	0.09632700036613973	0.753726484297624	-1.337985294464905	0.16520702142099442
49	0.32542588562579	1.145468792015751	-0.7992322755057405	0.9737062091530895
50	0.008512085722570447	0.9364022826351875	-1.1443222567147489	0.6162015880519637
51	0.2930606905652043	0.6654363370929933	-1.509161338042959	-0.1205189528719545
52	0.19453649400098916	0.9641816341792774	-1.201036240762619	0.4468099589872001
53	0.33841408814810797	0.8917440948733457	-1.8047368143962024	0.06480084034478781
54	0.11593690524574561	1.0580657758098828	-0.7547458246304317	0.2660000712083602
55	-0.14446300346800997	0.9154338165587776	-1.6423054224519107	0.5502520783985303
56	-0.3058245563616527	0.9959310488700027	-1.4369651607400806	0.4227959300590738
57	-0.03969196621187969	0.9366889590026255	-1.951070468421784	0.04172253167538622
58	-0.022231852678900085	1.0653235818103215	-1.8608796959090357	0.725822105279312
59	0.5498682655525509	0.5763266626505977	-1.3409305692999738	0.6755916993826505
60	-0.04422993496663732	0.9053451934483633	-1.5211094081056031	0.16179563107378955
61	0.04986196243635377	0.6538217890746385	-1.0983307366893889	0.9006890347886402
62	-0.08898450690806185	0.6950455515642289	-1.3020895420059402	0.024357257921162844
63	0.1804568561129807	0.9206764659360546	-1.2437423948554736	0.7063293369554766
64	-0.059981848844913366	0.7113833203595326	-1.9847014650035146	0.6667006532396205
65	-0.18733616058775784	0.8837980547233357	-1.65953745723577	0.31893066598709985
66	-0.39417369299970106	1.0206198526124768	-1.2907030913571964	0.399321081488728
67	0.06269516306373449	1.0026459424610477	-1.3289018271806976	-1.1191039870588646
68	0.6989728535120797	1.0602179588021905	-1.6700290579842085	0.15461336552997162
69	0.29220937204659925	0.9606502156398445	-2.11800097430792	1.4676372665729587
70	0.12540787410538282	1.1841530084805763	-1.6777573646951187	1.191667588235743
71	0.23864525211708215	1.1032456407382518	-1.790611436761752	1.0237486157725288
72	0.3537255684783754	1.2395574893057406	-1.6516154778115137	0.1278197174297892
73	0.8074326543653854	0.774985094333021	-1.488109568727743	0.9947843813481622
74	0.19255480641538938	1.0981531116577143	-1.5716374432828024	0.5916698680857189
75	-0.19801051647929283	1.3096377550403575	-1.4770637999986487	0.03762049898742536
76	0.3560594822081817	0.8928651348556106	-1.872015166059915	-0.3120817087201476
77	0.365942019035777	0.9520998732135671	-1.476912080590755	0.9844259787113263
78	-0.14108227887530617	0.839765074061688	-1.5564119337199802	0.4659698213476097
79	0.1645298450931819	0.9270575742085614	-1.4481179250463663	0.36385005077122906
80	-0.022737051888872043	0.8235738718067223	-1.3356101142637558	-0.04820940065886978
81	-0.14296223708571235	0.9220604623027748	-1.4742843720797858	1.6334419125186916
82	-0.014129870320872874	1.1690246118622176	-1.175852383184334	-0.19638639399553096
83	0.4014911932774563	0.7506211926182659	-2.2868480918491008	0.7650106274558066
84	-0.3037249382851689	1.0721852596382189	-1.638510430375344	1.3312119787124703
85	0.48851370757838064	0.8943077111878113	-1.637145833092941	-0.1939639851685294
86	0.0685230924088017	0.9283423428134894	-1.5288875701253024	0.541354691322543
87	0.35589130277093683	1.0522637344360368	-1.6568607195482539	-0.3025821153506814
88	0.5779645738061884	0.8478746309703147	-1.6176788514034726	0.19084465495019032
89	-0.31702743176466025	0.8894712733277509	-1.558624275863973	0.8040712071887113
90	0.39608541947326287	0.9842292963668635	-1.094558062728309	0.6599952301614349
91	0.19854594864847375	1.015141742553215	-1.458912041250839	0.2739004447333541
92	0.1302578925355017	0.7616105467737853	-1.302285422942435	-0.03947758167284144
93	0.44277500905272127	0.9344196892003657	-1.3751711622336433	0.7577008126712009
94	0.389516165537153	0.6745498513650064	-1.456377677284811	0.9687073021870147
95	-0.2631969325234608	1.0596646787313782	-2.123512524867013	-0.039383899132537196
96	0.22480250336779448	0.6576158292084608	-1.7056895370607916	-0.2734451059792972
97	0.6772129605650079	1.0157907631517646	-1.1954304016238078	0.39707577528334786
98	0.11955965998177653	0.6655311169035621	-1.473681773095708	0.11534964538390267
99	0.46060166973803673	1.207939472672648	-0.8962027234326861	0.9801966073148853
100	0.055387655073847034	0.7639934084237615	-1.1224042887803127	0.7211313000377297
101	-0.26963509893000176	1.0534099568935862	-1.1041433095657796	0.5679898278973924
102	0.17549451535905564	0.8246251218567273	-1.8407142391759486	0.9680600584474354
103	0.14300100760563403	0.9375652598424086	-0.7987325954921103	0.9116147863661951
104	0.33539615552301943	1.0114307758240568	-0.8656617013470946	1.4681078365313576
105	0.4938729082306015	1.0980097017904562	-2.0447346086023863	0.6233983652874098
106	0.19969184413661706	1.0019679385439244	-1.0490472002627327	-0.8963784154087433
107	0.07904601511485167	1.0365770875914677	-1.5073549734963134	-0.18667828313294693
108	0.4835551540166841	1.037947587535809	-1.669592286367913	0.7408199205561413
109	0.4725072612139891	0.9845286222281551	-1.0877804539882607	0.6200445154751261
110	0.13435214002030849	0.7554324381696436	-1.374978980736239	0.6870494879319128
111	0.49208755668060555	0.9608462189196112	-1.1947319249314465	0.07504271423994716
112	0.030396744686384248	0.9617742711248425	-1.6864354910059185	1.0308298303295897
113	0.38105352168576717	1.0383850149841847	-1.2282445737830636	1.67555209388256
114	0.12256373974104426	0.5504695429642503	-1.2712684207342775	0.5774269714684865
115	0.11115481804811353	0.7909541715283208	-1.4773885874959927	0.7061495003262073
116	0.1174670670331633	1.4580112141588364	-1.6452018138233069	0.19236331951094696
117	-0.3798460331342775	1.032953931194487	-1.9877829670185971	0.33264832328473504
118	0.1854004226499528	0.8438858450947249	-0.7574870808005318	1.1547348550423082
119	0.6336864631171729	0.8099179836133741	-0.9543844402268699	0.8944824555296413
120	0.48267618678074564	1.1859756306755225	-1.6178240186064168	0.4095173771258632
121	0.5103796781460765	0.4611338971514227	-0.8233754882605724	0.9352668825969758
122	0.2585122117711462	1.0268608796439078	-1.6522064596166126	0.4594793413705341
123	0.5812550063072893	1.2388052674125565	-0.43143050748114115	0.6116533254031032
124	0.09147987029768676	0.88233902895092	-1.6430869912668526	0.6147285974684616
125	0.38493450496605014	0.9767522003895833	-0.9492329534081695	0.5366188552933308
126	0.18288582018649438	0.8691535072757923	-1.8387790701706954	-0.16844476777626263
127	-0.0475612101800204	1.2394752386861492	-1.0097411468023576	1.4039609310056325
128	-0.08818080100026328	0.5962639886456935	-1.5155914161035735	0.7704738418978913
129	0.42613689412861727	1.1896210900658988	-1.2042523705122403	1.610103184599479
130	0.22657115124475924	0.8038871592436899	-1.8441995827988509	0.21368858586162934
131	0.3587496648917004	0.808678506263721	-0.9857172177640547	1.4444662075239065
132	-0.3695893450609876	1.1534445116513368	-2.021516467071033	0.9112605546547158
133	0.6380146371845484	0.996244606766208	-1.7050843512594054	0.3907795622933585
134	0.22440397229516776	0.947640475878003	-1.3504425252517613	0.6491853931826521
135	0.35948900413524726	0.7457641382326293	-1.3606170272962663	1.5214397842682392
136	0.1943711145549535	0.896186115544717	-0.9263944836508472	-0.6450043704100014
137	0.634593010765645	0.8591936733351087	-1.2226726442809055	0.7743981661834815
138	0.5699506403387316	0.9308523504133059	-1.4953097050331305	1.419432748476182
139	-0.35277661461000875	0.9874872548548204	-1.711698439956597	0.327743631086807
140	0.8732701960899608	0.974715762320428	-1.2046450593058655	-0.21036713525441456
141	0.10895413330997349	1.0221499240112648	-1.1498240440849385	1.0721182442109651
142	0.3174714783574545	1.0871479897228835	-1.1148353008466418	-0.2258009792490541
143	0.3275891205535115	1.1345320667374026	-1.0677263844440397	0.5600085939525338
144	0.09407319178381217	0.763518396050746	-1.3007992762057612	1.3623551647617589
145	-0.22434911286660744	0.8536885088646379	-1.6279648538014748	1.1820516779800043
146	0.16872568211552053	0.8909143143280355	-1.3236490899005755	1.006302576205899
147	0.21619368873684996	0.38431880455800427	-1.0724879025091871	1.0080137678751664
148	0.2667173792486323	0.770260263082964	-1.132488063044106	0.9812510994639302
149	0.19882661434652701	0.9408570303083739	-1.5489646330376012	0.6892497893005028
150	-0.10120003138356871	1.0655731466539582	-1.5509952018769275	0.9162551745382107
151	-0.05861756158528988	0.8674246995782904	-1.2757668555286072	-0.08993446931308843
152	0.36902925505969647	0.9089101886581978	-1.8066430046919992	0.10551606037794475
153	0.508252434192306	1.1596412081949319	-1.2775379948853083	1.0202404245462167
154	0.4037752249832142	1.0483235931208141	-0.8113832594274536	0.007138994042432323
155	0.5325479750006501	0.9083473598268811	-1.302497998366476	0.6538308560411091
156	0.2405686848965548	0.7422978288013201	-1.1666299141421022	1.7097785957348055
157	0.3319691665076012	0.9832151373933329	-1.4486443429153923	0.7623560549590817
158	0.480230295318171	0.9106618040553074	-1.3696942578117577	1.0447453600504493
159	0.09522607220854387	1.0331530307897885	-0.9505399337447958	1.5593073451142774
160	0.328888277966274	1.2524905495876895	-0.8779343770940008	0.30950329416921696
161	0.015660689478282617	0.9235019823170229	-0.8771084414581758	0.806611087081924
162	0.19048575605733112	1.288809947072017	-1.11707844520311	-0.3857596100756477
163	0.4493740486523138	1.0857782681148502	-1.1345017192026183	1.0946898485321874
164	0.3440040412396385	0.7241623813400838	-1.3268333123802951	0.3565929327497322
165	0.10408306353701616	0.7350451671071139	-1.055098442213397	0.9173746443667004
166	0.2417850095723188	0.85576441548503	-1.2080685776924374	1.4450186710250805
167	-0.19130339874524893	1.0576182467329076	-1.376200228223027	-0.12842002724784046
168	-0.1727786375079654	0.8039453274010395	-1.1234174895030924	1.0896289848234462
169	0.11097143966498633	1.18353307293107	-0.7273607655418771	1.096249225051803
170	0.2103498621512558	1.2046580305612458	-0.9429937109884283	1.352272130084005
171	0.1943066108164361	0.4259377463190499	-0.49530914509335294	0.03738311178979773
172	0.3700773705884066	1.451774264792636	-1.076644748538107	1.405857598102989
173	-0.03800434657586334	0.6338249004804617	-1.3562534664638866	1.486213262269634
174	0.28753716510427296	0.8271845826726864	-1.1147663270635844	1.4865082186695366
175	-0.017629576390563007	0.7453767738729398	-1.4347030569134445	1.498258937638948
176	0.45437172708980406	1.4028768479741733	-0.8681108407325181	0.9015640695699934
177	0.744696984539475	1.025088508557945	-1.4020928342547117	1.2873744449524407
178	0.19821508421499665	0.9263671839478645	-0.7349432440363415	0.8762638805110314
179	0.17048488066620962	0.8921535021223438	-0.8323629079773792	0.6408996483384582
180	0.2890673708940955	0.8831142583689559	-1.1036631022139196	0.734832060569271
181	-0.04862885682445712	0.8089812857980939	-1.4661250795123435	1.6072665145365892
182	0.6288849982011535	1.0990000320758169	-1.3237733017789457	0.515576241917833
183	0.26175352505072264	0.7765853702680557	-0.33955770384805295	-0.24081486961457788
184	0.563615364693105	0.7308193277615208	-1.187441809318557	0.43375790180349627
185	0.07859797136790787	0.7592137935673382	-0.5769719796009816	0.8940651886456883
186	0.19595926655900536	1.0928094862117101	-1.1447150428210267	1.353307510734316
187	-0.09799307602741497	1.043205705217729	-0.8928725317269436	0.08982628948347787
188	0.5397790282989436	1.3171222711543678	-1.1477244886462807	1.4171590614685383
189	0.6041171258711316	0.8443229597527433	-1.1272509733738711	0.15006406737888545
190	0.2924504507868783	1.0357477361308336	-0.901239079383559	1.0026455158993597
191	0.6222092375458593	0.766548661183612	-1.1682672892802985	1.004720924996388
192	0.9403087221781923	0.9413615229208496	-1.2955437644622414	1.010735333867461
193	0.1679988618774431	1.0214017748532578	-1.249133310747508	0.05024138966734001
194	0.41083085036305694	0.9210276345747739	-1.6608471208145186	0.9734178379691486
195	0.8459407700417837	1.086026723374912	-0.9245058294820186	0.2996122878192049
196	0.564872619192748	1.0126872355235492	-0.9489860630900707	1.2440465316434535
197	0.05325796678921198	0.9753441351302164	-1.3670905322622062	0.9971760906454143
198	0.18471866334345613	1.2416472307592785	-1.3975271299592815	0.5499726716696871
199	0.45872205205234673	0.7716248621731913	-1.2529266702378286	0.5915874190756136
200	0.834707178725438	1.138053231377791	-1.130267622714203	0.8301303363704031
201	0.70529466997471	1.0631902072692552	-0.946040122030582	1.0294050964954466
202	-0.027989273817026702	0.9613657926358316	-1.2803305800939488	1.391763829800038
203	0.7293773218704256	0.8540702367740861	-0.9505076860666437	1.9775765743843194
204	0.2617043785539476	1.314317397496104	-1.3797454495813957	1.0701610472917393
205	0.44747384909861226	0.9857493768790704	-1.3722561418170922	0.7479293744229214
206	0.2659394530480959	1.047800301665078	-0.9878903748366683	2.2531261579737563
207	0.8383096265747746	0.8832026734089679	-0.9869634548336397	1.6035152939014594
208	0.46550171864048917	0.9697892464792164	-1.0736936347269816	1.5391993236347346
209	0.2217703137085542	0.9194291968330662	-0.9341443958584692	1.2480047165228567
210	0.5281842588494169	0.9107486016330493	-0.7673807876242663	2.2234190553740905
211	0.5769616972314355	0.9454901948273196	-0.8356401925823753	0.8046468796729852
212	0.25569494815172017	0.9899409709618775	-1.9244629150058348	0.4820213284604452
213	0.37017338442879033	0.7172793474811234	-1.4150692982513757	0.8688007125788169
214	0.010052794624378563	0.9036142588760162	-1.249851931281297	1.1197407973064444
215	0.794558970141926	1.0174187617988468	-1.0653595385695886	1.1639784078543303
216	0.5374296719995554	0.7834976069098228	-1.1071520101078125	1.2802413675100037
217	0.09251067940839527	1.153759350082775	-0.7134891929609967	0.7843365169832204
218	0.41052840144825586	0.8107497142809811	-0.8357559896079778	0.5601930644492277
219	0.41790653289692886	0.8145401609468078	-1.0451246044834341	0.17458650286022592
220	0.8532659728673461	0.7937518858686403	-1.0395861657561583	1.0217497202202328
221	0.2711643167945326	0.8088634256721006	-0.7504228787525417	0.8597584338400777
222	0.5622862118972954	0.825835126723192	-1.2655130457214245	1.3959799611094397
223	0.7487812576535228	0.9490032712903763	-1.5161758020254104	2.213304405524162
224	0.25104241216239287	0.6802611621550295	-0.20053219355417734	0.9388021260981109
225	0.08385987667076998	0.8490566685067726	-0.9259306481000263	1.2600876387699897
226	0.2565795386025284	1.3420127733877467	-1.2139886517509813	0.5325314642225887
227	0.7656300834892618	1.2449109302142574	-1.3081133784519625	0.4218798263621042
228	0.7872298933500167	0.5807841060544031	-1.4392505304190235	1.6881895853443252
229	0.4856101736112121	0.9315717514386846	-0.9202831142764797	1.0963074018557069
230	0.1399222590942435	1.2344884205665698	-0.5998355694328594	1.2917507150332967
231	0.5178936918878315	1.4436859557622626	-1.1207668113785854	1.0488647167238905
232	0.6093053633066983	1.2728929434697778	-0.5070689771307263	1.054110725458015
233	0.5956843097763987	0.7124219792889027	-1.1271553943717159	0.7490038987217806
234	0.22989975999059625	1.3142495321711023	-1.281563445558063	0.9181039579545301
235	0.6159384452066698	1.2387665759586297	-0.8626458287935612	2.6755057867028356
236	0.49480111563915913	1.0343764525768127	-0.9272172205383927	1.9748934220775178
237	0.6596475754391004	0.9606254786943482	-1.3244553486410853	1.3454816592594447
238	0.911818787337946	0.9027664931008752	-0.8391627903837583	1.3510675164863497
239	0.7634590626635522	0.8251945113921295	-0.2423014569622811	0.5433878190490125
240	0.4217476883692792	1.1680080429030453	-0.909846036397909	1.671349014336527
241	0.38730506249173347	0.9687736177008112	-1.000239863412206	2.0697342620651793
242	0.7212661004461669	1.1401909953409177	-1.2167130862411564	1.7546399736031673
243	0.5933138347312494	1.256729002551042	-0.3405686198681262	1.0799025208785549
244	0.4186376844390818	0.8135320698017947	-1.0433310452927127	1.0444650157178945
245	0.634912762097978	0.955051638305184	-1.1119906896290759	1.8195427546341714
246	0.2740849829984728	1.0686788296959457	-1.1238715426941843	1.6429825000662222
247	0.9259638172831323	0.9238688987978192	-0.8443619844120079	1.3570459708701752
248	0.31694420996308953	1.0308498765145249	-0.8914097318181307	1.4863332761323191
249	0.4871215627633806	1.0020149632005475	-1.3584920089966783	1.0803362728114176
250	0.7001881654256037	1.1590349671360503	-1.1187617312118254	1.3314402562292647
251	0.610528219066586	1.0231181765690531	-0.8012921232727019	0.3119999192880691
252	0.5350013142958804	1.0305048870730895	-1.3024959737245567	2.176408866168432
253	0.5960458359624191	1.2910053991601496	-1.231289888772238	0.806254595926011
254	0.6156381833241955	0.6532937434841588	-0.8999587573996086	1.345830284115961
255	0.8390615385066151	1.1213806611353387	-1.1041021044400405	0.7141266404380717
256	1.0359742070416509	0.8276805162152684	-1.3068083932553676	0.7254335902751599
257	0.8715971060724935	0.8814211914394835	-1.2087906006817069	1.381108562773389
258	0.5032378984314334	0.8501078802134913	-0.7132772709630382	1.8797083314180625
259	0.8387782238402877	1.1343387646014598	-0.8255305984280399	0.3710909818387169
260	1.0321309438912047	1.042888098900914	-0.7557225691317327	1.9152571806147543
261	0.9681934404902619	1.0657854206990478	-0.809536886939933	1.0068568905046231
262	0.5785667134483232	0.8154761749821638	-1.1846743022041766	0.8546301233542014
263	0.5277125737218323	1.1898415942643794	0.08996386212528684	1.4359888191464112
264	0.19622784351012307	1.2323066485605116	-1.0424118617237177	0.987763061912874
265	0.6341344611345451	0.7394597968559941	-0.868735703023101	1.2970447928583597
266	0.6049934066753575	1.0585112010003894	-0.916783340348508	1.357327880714823
267	0.6590397827622386	1.065195842492777	-1.2734457957260552	0.5915470365129618
268	0.564308402341688	0.7016720622350029	-0.9050008357877831	1.8575968721095382
269	0.7534008672875364	0.7773150581964733	-1.2122390908506915	1.536980455379091
270	0.4733687529132935	0.9212022624073564	-0.7332441064174963	0.8408115763467985
271	0.4754179395291262	0.8261133375187282	-1.2667909354964417	0.9146418807988911
272	0.7791734188272502	0.9936805136615706	-1.210570412243356	1.2525031712456536
273	0.13331146070221575	0.8392467653482596	-0.21779717740596746	1.3319925732600097
274	0.7983884837162156	0.9706061712454876	-0.8040990513983556	1.737759048778447
275	0.28678399657605175	0.9774024869468847	-0.3991428736685762	0.9653087251596381
276	0.4393429438006884	0.9229654624047972	-0.8247420177147436	1.6729921716934382
277	0.9543173226282655	1.0817376328127772	-0.9303625278465115	2.0684860510307166
278	0.7987757582738833	0.6892911287127635	-0.08153718915443936	2.3449441170171044
279	0.5567944785821353	1.0578215495243968	-0.47188389167017064	1.3150375921436608
280	0.8101528044259264	1.2007554120362058	-1.2339972156344872	1.090384148548341
281	0.865610062383708	1.0741286340981209	-0.5976048845401215	1.344992245164692
282	0.5290564477599181	0.5903601548849666	-1.271649679444565	1.445075985844212
283	0.8425473782573287	1.087969036242016	-0.9363072777759867	1.279676098759663
284	0.6746675972650532	0.9988715167734963	-0.4325909876010802	1.506809404989183
285	0.20160602824387988	0.7331785498027588	-0.39263644193838415	0.8094728881674844
286	0.8317778837263141	0.9306993219159052	-0.9420329486468996	1.366163181607328
287	0.9615820604947376	0.9455560635152052	-0.8948125184704433	0.6267026122528367
288	0.679764175352316	1.0879423130047257	-0.8031223592294401	2.1908505939189804
289	0.6393859723812505	1.0422956943282968	-0.3397576399478459	0.6252142946119942
290	0.4984556604600618	1.2640094534777246	-0.5700324232300529	1.816378908680022
291	0.8608595209659913	1.0478206822255811	-0.3400534978986375	1.6606285431509897
292	0.6970491377081737	1.0147543479448997	-0.8077902783800113	0.8475823403095157
293	0.8475196560311852	0.9578304004461864	-0.2726033632755767	1.4278406869375968
294	0.7516843528389721	1.0319936089327633	-1.0701181539356903	2.0008601542955415
295	1.1688129722672582	0.9805809294802137	-0.961227565660804	1.2877121411906354
296	0.10861638653169073	0.9485121684676905	-0.7783224681039437	2.04286095596695
297	0.9084629306157422	0.9015632376033893	-0.9482627255200763	2.0840024903684577
298	0.5933941875792383	0.8831660291307436	-0.399904058302504	2.042338314691154
299	0.6491580414005703	0.8666930237888113	-1.510258411889889	1.808105676388791
300	0.3951613551393063	0.597423064281602	-0.33180517885523325	1.8434307059203685
301	0.32927639443780027	0.7446178383794386	-0.5625650749567002	1.035030903504097
302	1.0124040419524163	1.1047435863612445	-0.6692605223278851	1.7224368883216385
303	0.7053862981392389	1.1566819361108764	-0.9905181243567861	1.5569538827780909
304	0.8641433480015327	1.0942262501191273	-1.230120485044355	1.2489353580422005
305	0.7265040692956679	0.9032320927615373	-0.25666495516065935	1.3103185761828344
306	0.6123928775049478	1.1348325753863855	-0.7261646075557987	1.4465878001759234
307	0.44814058688099595	1.0427946374945811	-0.4919045130455971	1.7833624594196356
308	0.44404604986161866	1.325106888916308	-1.301908410294932	0.6895343432156664
309	0.9323650278118774	1.0279098326422038	-1.0060185624860938	0.9515979181641818
310	1.3148114917281144	1.0065190553651702	-0.6491185662763572	1.7102026429218464
311	0.7892425452620927	1.0897228097675753	-0.5816996956136091	1.345284600160906
312	0.5880107419567678	0.6410327129886448	-1.0736269888906822	1.6937228139360543
313	0.9638572154234897	1.1013171577049954	-0.9272928739195525	0.8807942226381639
314	-0.1033503401677857	1.2100307819130136	-1.00592912987098	1.3188906504850628
315	0.7122762814044679	0.7070174042349979	-0.9250332720596967	2.639590619554037
316	0.8187953345193242	1.0541509879828161	-1.3254173719303133	2.7610112788907957
317	0.2814149777605264	1.3616040730670025	-1.4969073750376847	2.318757777067338
318	1.1339350221810425	0.8213283468663911	-0.6646847203392637	1.8660327566691703
319	0.45566904426222915	0.6984497397929569	-1.231009232198556	1.8667477002435033
320	0.6614417063197381	0.8724909612489191	-0.48154700615892504	1.8533591191919712
321	0.4758869752473339	0.7472142188068441	-0.6239229590829987	1.3006115724489997
322	0.7168967916540032	1.2935416616785693	-0.6281509318508643	1.1318313266182911
323	0.7360334111965089	0.7961046775594494	-0.2638971061680454	1.2961057651506576
324	0.751015427866804	1.0440178043871566	-0.7350790522840304	0.5562303769450241
325	0.29039942202770497	0.8945113970270001	-0.6800967443000973	1.530058596146721
326	0.42919673081789683	0.7182558599675395	-0.9131877950789078	1.3580468502014225
327	0.842309600723225	0.9193015414566098	-0.5822566228193374	1.2949531699223584
328	0.6292055500367033	0.9150277140949826	-1.0324511904156561	1.9486769475138241
329	0.47516270847367575	0.8808819834524988	-0.7979676048183885	0.9288782219161918
330	0.6137815108470318	0.8435753789387023	-0.8983434324526639	1.592005101389258
331	0.48285604071383775	0.9401992129926293	-0.34100048125376564	1.6142566894234642
332	1.0288772145439835	1.0516421673428333	-0.5131268708269996	1.2196009936247718
333	0.739805057293478	1.0098279108772878	-0.9638810376592688	1.1979004167587644
334	0.2955414494080175	1.2777745195974266	-1.0788841691427469	2.3571500732700508
335	0.5835489733204754	0.8138372836388471	-0.5548547830346676	1.3080604277731047
336	0.875241250382813	0.9180243249566608	-0.5986928976991629	1.1326211536917767
337	0.9506968422995586	1.0794705856175446	-1.0537914666580048	3.0598704722620482
338	0.871156028504137	1.4340167513793511	-0.2273611613475047	1.5557428748481499
339	0.6066764937483635	0.9041281533274682	-1.3461819884535469	1.2897388667314258
340	0.7929336050218647	1.2836396311187956	-0.9979267846468809	2.134103633691007
341	0.37545731099741725	0.8681598802714621	-0.8922880683170344	1.866356241847339
342	0.8556512787507666	1.1727778010373697	-0.48805713394666106	1.8018360550048662
343	0.8388361401069888	1.2959476102980718	-0.904476992414279	2.088920612246778
344	0.22579311170484262	1.0643959950103947	-0.8928132828315082	1.6816610469861497
345	1.0243862866039792	1.0158725999470926	-0.4428266173068859	2.469162450942558
346	0.8441998807702703	1.2138284384942244	-0.8363572142972127	1.6838514888978404
347	0.591084531228876	1.1886386722685496	-0.5916066663249457	1.4220345717687408
348	0.7824315694454068	1.188361484984985	-0.7372037970628964	1.1907409218165959
349	0.777964997390877	0.5939152430439899	-0.470423240631359	1.4756733758824385
350	0.611692281976985	1.1557347352182634	-1.1654356257007965	2.7409865462055256
351	0.6105297312827845	0.8805654119003645	-0.3826593929298838	2.085358939663364
352	1.4323934050817966	0.9419438798559535	-0.7532672143469016	0.9239793956984423
353	0.6557507629283615	0.8415838292279753	-0.857999537058766	0.7868218644524183
354	1.2150267758652546	0.704845188013738	-1.6247718561324767	1.0867121831474003
355	0.5835190971846128	0.7573731449784924	-0.3469981799713784	1.6501280381637407
356	0.7614069906480758	1.1035501146882265	-0.6099376672039268	2.2485913104756867
357	0.44585467195787754	0.8757921223796713	-0.48310683269706634	0.38144266513560043
358	0.37341463829445387	1.0820314986457613	-0.855213521983995	2.233724770338947
359	0.9862893553878292	0.7478256803370655	-0.5626495154433591	2.3790350459366207
