Book,n_words,n_unique_words,long_word_freq,mean_word_length,single_use_word_freq,eth_freq,PROPN_freq,NOUN_freq,ADJ_freq,VERB_freq,ADV_freq,OTHER_freq,polarity,subjectivity,anger_freq,anticipation_freq,disgust_freq,fear_freq,joy_freq,negative_freq,positive_freq,sadness_freq,surprise_freq,trust_freq,named_entities_freq
Buddhism,-0.4034292552596845,-0.8160055665536708,1.0847936461348124,4.030154576731891,-2.9971738074541223,-0.37558656358733744,-1.1034843394022624,-3.3591404186583054,3.0237509402189198,1.402235545912393,1.2658482556851707,0.6115265019132066,-0.4820031464341865,1.947986078850876,1.153182317567342,-0.08412430163732687,1.1790565402453244,0.22249254713608388,0.2612916494544617,-0.27792511025569094,-0.9608011218479904,0.8580208990897172,0.803710544003215,-0.3397629788187168,0.3569191102326673
Buddhism,-0.8059526065030673,-0.9280660185704841,-0.5861892497188483,2.115825163023299,0.24687844408982867,-0.37558656358733744,-0.3628429482911234,2.124621473721353,-2.0665620552251647,0.25233792667897054,-1.3909837536864273,0.16185072738981138,1.513149320091265,-2.498887529067129,-1.087917241842959,-1.2921589751364448,-0.9593746762452988,-1.0955210037784735,-1.3148686946549224,-1.4081175946668596,-1.6623565602786665,-1.0761770696593391,-0.7912790186425603,-1.633205856814516,0.6459947333473586
Buddhism,-0.5532053859548968,-0.7199537505392595,0.9423067325348878,2.429420389627512,-1.826148774322305,-0.37558656358733744,0.12645244101313477,-1.4116115189427507,-0.7362033986085492,0.9285235698826773,2.2544369103350674,0.3087547733304554,-2.2776403663070925,-1.7646210208250372,0.5389550309141482,0.6566047779979346,0.7654505024878785,-0.13874079644790602,-0.04356240887122177,0.6429724696348907,-0.9980818456293308,0.32790738172886463,0.49521462036390845,-0.2918576870410946,0.24935608767836345
Buddhism,-0.4315122797650368,-0.7359623865416614,7.629476654894984,4.697981603360121,-1.5311195637234891,-0.37558656358733744,-1.2876650028002705,1.0719857244890556,-0.02351126113536234,-0.4399473746962534,2.3412326404308175,-1.1015240676997275,-0.38224552310791393,-0.6257586815107717,-1.087917241842959,-1.2921589751364448,-0.2082411306679474,1.821115434696966,-1.3148686946549224,1.0928889998688232,0.07332898445024319,3.204015854733734,-0.7912790186425603,-1.633205856814516,-0.9045017906314404
Buddhism,-0.6842595003132075,-0.8160055665536708,1.6802013446573811,2.732508757331072,-0.8550494917870178,-0.37558656358733744,-0.1954182660092951,1.2699736397051617,-2.0665620552251647,1.9233714127570969,-1.3909837536864273,-1.1015240676997275,-0.11147483122231695,2.090278147445946,-1.087917241842959,2.4661711201941445,-0.9593746762452988,-1.0955210037784735,0.5239850401393589,0.5697192530526856,-0.16773845231766102,-1.0761770696593391,-0.7912790186425603,0.5225322731784828,-0.9045017906314404
Buddhism,0.3735344227217289,-0.39978103049122155,1.4966556275071934,2.052517206478786,-3.0742621057160147,-0.37558656358733744,-0.9783055127355911,3.0397811071768337,-1.6637069690666122,-0.5212015180501529,-0.65505376048021,-0.5321157093495128,-1.1239217660988972,1.1224949095418293,0.1743112456410036,-0.23377866093415256,0.6464970418855905,0.46337088575150304,-0.5257820345133151,1.4563357709959301,-0.7346625622339045,0.7757619050164816,0.007234274533868598,-0.8006449238517026,-0.20568645588043244
Buddhism,-0.7965915983346166,-0.9921005625800917,-0.5861892497188483,0.4450180545700608,-2.503506391526003,-0.37558656358733744,1.0651911064656476,-3.9041105446090794,0.45720657276812093,2.3427680524002343,-1.3909837536864273,2.4656518243177943,-0.38224552310791393,-2.498887529067129,-1.087917241842959,-1.2921589751364448,-0.9593746762452988,-1.0955210037784735,0.8304606626050725,1.3608539921405036,0.5795706016628417,-1.0761770696593391,-0.7912790186425603,1.3848275251756823,0.5547890554662527
Buddhism,-0.8808406718506735,-1.0241178345848956,3.521643702588068,3.7416273661983355,0.5832564455680239,-0.37558656358733744,1.255595647099884,-1.224674092017776,1.5087768344319898,-1.3629944431965517,1.8747055911661619,-1.1015240676997275,-0.38224552310791393,-0.750633938014529,-1.087917241842959,-1.2921589751364448,-0.9593746762452988,-1.0955210037784735,-1.3148686946549224,0.8070596747790311,1.9247268988277464,-1.0761770696593391,-0.7912790186425603,0.7812208487776428,2.1964912573261572
Buddhism,0.5981986187645473,0.1124953215856391,3.5711356658688738,2.9972841888410913,-1.8970247219579461,-0.37558656358733744,-0.6553318510726308,0.16346768462591124,-1.2911873562633722,1.770361117646329,-0.9188358965993061,0.48149977193053817,-1.014043804174307,0.9102069734854412,0.3444376939540594,0.5189203823960492,0.5592214050306509,-0.25313842993308255,0.053167417221016276,0.2773433712158833,-0.44933316831031417,0.16002771906288377,0.4672473673420288,-0.49597588678922383,0.8888435865006644
Buddhism,-0.20684808372221847,-0.39978103049122155,2.7000771121266847,2.1923335019962416,-1.502287163596787,-0.37558656358733744,-1.81943768414303,1.9906496510917884,-1.7090281662594495,0.8984708746291793,-1.0644148192011682,0.9198756044435349,-0.11147483122231695,-0.7681164739250549,-0.41213952854385283,2.148158573666172,0.11532408896537334,-0.30065744691923274,0.5334150592921503,-0.38572808569183314,-0.28270907600696904,-0.20132444994822749,0.01030547950762415,-0.7045802008175318,0.025796123755838927
Buddhism,0.04589913682595216,-0.047591038438379855,1.8708323292310824,1.7127263210046395,-1.1395019171427332,-0.37558656358733744,-0.8922387505218268,-0.2981399915890078,-0.729986769372023,1.9733462459856015,-0.1701653070125623,0.03197107555817653,0.8239148316552,0.3232932679177824,0.7946063880616938,0.21117306299579075,0.5929679846145609,-0.11140421909560395,-0.007239372134544422,-0.24778664400472647,-0.1250350778044896,0.36802408033995637,-0.2950600435972081,-0.2535334536189968,-0.672651843120592
Buddhism,0.7105307167859564,0.20854713760005048,0.5215409846111065,0.4212514191984258,-2.3043030277953607,-0.37558656358733744,-0.5992440914381245,1.6353985259167616,-0.7007022546819822,-0.2921561305824414,-0.21680331508774364,-0.5337151710302719,-0.44760396597685115,-1.2266584158068508,-0.28927085339856085,0.382006249147181,1.1574562249272373,0.15699126763608764,0.2453708378978012,-0.13271250013740743,-0.2854962426418614,0.5321378473853309,-0.47550330725006346,-0.3162458355824295,-0.20764942030389036
Buddhism,-0.6842595003132075,-0.7679796585464652,1.6802013446573811,-0.22229605817568907,0.07288982263558962,-0.37558656358733744,-1.088349904845713,1.2699736397051617,1.3854892865127777,-2.0871089538304064,-1.3909837536864273,1.6866134111185653,-0.003166554468078119,0.2283880729749272,0.7423140650087866,-0.19597936399835644,0.9810536498295257,1.0572344627153034,-1.3148686946549224,0.43786346320471575,0.33046758366934065,-1.0761770696593391,-0.7912790186425603,-0.62719472948445,-0.9045017906314404
Buddhism,-0.5625663941233475,-0.63991057052725,1.7611438658851035,1.291538891945759,0.006608443033975166,-0.37558656358733744,0.1766365835058789,0.4340246643482689,-1.3855451238618974,-0.8245503199047112,-0.1469116223140125,2.267475385872376,-1.014043804174307,-1.9744114517513487,-1.087917241842959,1.0995056309830211,-0.9593746762452988,0.0787092506726776,0.2453708378978012,0.6056799230112228,-0.5753615726706625,0.6470174843170929,0.7875995383199242,-0.5357391724544438,-0.31383644816332656
Buddhism,-0.6842595003132075,-0.9120573825680822,-0.5861892497188483,1.8355144383379478,-2.896515983516755,-0.37558656358733744,-1.9812815436821307,-1.3170684524519587,0.8923390948359285,3.705807131240433,-0.4901039344167476,-1.1015240676997275,1.513149320091265,1.522095730353851,-1.087917241842959,0.900200247139732,-0.9593746762452988,-0.01914327053158508,1.5455704483584038,2.283844521076291,-0.6659444883046629,0.5034179381523901,-0.7912790186425603,-1.633205856814516,-0.9045017906314404
Buddhism,-0.7217035329870105,-0.8960487465656803,0.7283172950193648,0.15338626836731392,-2.1615880464940496,-0.37558656358733744,-1.4633811931570084,-1.3318515501214283,0.793709056500559,1.156924053809263,0.6990574270192297,1.324155538872187,0.249552757958479,0.3420245563933459,-1.087917241842959,1.996379858277821,-0.9593746762452988,-1.0955210037784735,-1.3148686946549224,1.3608539921405036,0.5795706016628417,-1.0761770696593391,-0.7912790186425603,-0.12418916581941686,0.08781598471499094
Buddhism,-0.1506820347115139,-0.43179830249602535,1.324430728098322,1.5931664520162767,-1.826148774322305,-0.37558656358733744,-0.7768621238562649,0.08388789645704647,1.425629418393451,0.026942712277734815,-1.0871986983513027,-0.16133817367960557,0.9445308671315112,0.13129756104325704,-0.5998555600158267,0.1694138397143397,-0.44192712262534556,-0.521452879380133,-0.5520849231847019,-0.42359436380201937,1.6590170129680124,-0.654951734242878,-0.4053309269406197,-0.8283969549504631,-0.039108381899087524
Buddhism,1.4500503620935667,0.8488925776961264,-0.07470810390631405,1.0824416157087935,-1.9873520949112584,-0.37558656358733744,0.1346537405644781,0.5998448932097652,0.8270974352366568,-0.6653217075693806,-0.5777381580811133,-1.0228703839587445,0.430066552548877,0.16928045156314914,0.11402570594027706,-0.5722798275233718,1.1258617338649604,0.25396749760568516,-0.37562002082965096,0.3001036827665385,0.0032875003345933743,0.24408144433255408,-0.35924757270755214,-0.25181744316726096,-0.4218569582644991
Buddhism,0.7479747494597595,-0.4478069384984273,0.4971952651752834,-0.7626959969614617,-3.4532795721703193,-0.37558656358733744,0.7220444618061453,-0.4885651764707149,-0.02351126113536234,0.7138614609291195,-0.8167966161299282,-0.6572604034924171,-0.23644591978490015,0.7160827111023288,0.48085244974425156,-1.2921589751364448,0.703849603247408,-1.0955210037784735,-1.3148686946549224,2.5475561007722307,0.8998459105116284,0.2777615084650002,-0.7912790186425603,-1.633205856814516,-0.49557963046120773
Buddhism,0.06462115316285369,-0.6719278425320538,0.6197800573804298,0.13204816281889636,-3.206396635305589,-0.37558656358733744,-0.43708325083199523,-0.6592884185352073,2.5256163351601715,-1.3185357541174088,-1.3909837536864273,1.4947690891815268,-0.47701526526787286,0.8085723897198833,-1.087917241842959,-1.2921589751364448,-0.9593746762452988,-1.0955210037784735,-1.3148686946549224,2.8866138460955812,1.3878844763764466,-1.0761770696593391,-0.7912790186425603,-0.4013554968185167,-0.4493101505642701
Buddhism,0.6543646677752518,-0.07960831044318364,-0.013003256373697284,0.7302235589493619,-2.7648780807730824,-0.37558656358733744,-0.4004810551606818,0.6447001772319703,0.7604500900851433,-0.574111192792227,-0.47962858768105365,-0.39638464718463606,0.4886115670106278,-0.046791583175169946,-0.2591332538346213,-0.6303146816191084,0.06575726960555187,0.20425588165173153,0.19630670165400474,0.4726932944853115,-0.15833833843111383,0.35439954118901945,-0.35435665067809924,0.2649283456950426,-0.039108381899087524
Buddhism,0.925833904660324,0.01644350557122773,1.7027524948501795,0.0599014521894296,-2.7838706140047567,-0.37558656358733744,-0.43531034808475066,0.36165893215319483,0.8506298746443541,-1.1781554157978602,-0.09120690001375499,0.7086845939211043,0.7395187718467021,0.6698858165812706,-0.27448110546440535,-0.48017407799712014,-0.09696208687871015,-0.29820416433633395,-0.46733117079912195,0.3694937943946574,0.10904267878622877,0.32790738172886463,-0.3624478056404041,0.7514131116715664,-0.040543528513900674
Buddhism,-0.4315122797650368,-0.495832846505633,0.0006440291821396218,-0.3023848366572183,-0.4739315590777325,-0.37558656358733744,-0.13163743466383676,-0.45912081984883196,-0.534273959657813,2.0984320636795672,-0.9244567044217717,-0.7405598405312879,0.249552757958479,0.12706072198330726,-1.087917241842959,-1.2921589751364448,-0.9593746762452988,-0.10194155770442255,0.0053339867358437815,-0.5561263371876709,1.0969384082647284,-1.0761770696593391,0.5446951449410805,1.1526711111764363,-0.9045017906314404
Buddhism,-0.24429211639602152,-0.3197378504792121,-0.5861892497188483,-0.3354617501229641,-0.974704824436249,-0.37558656358733744,-0.44802392699591337,0.46760156225041544,-1.3138591310868166,1.4425828307977766,-0.01595666111691621,-0.5695767855567638,0.7549913828115934,0.3232932679177824,-0.01656233051510777,0.6328393663743446,0.7444160490886934,-0.7804836184379208,0.35953470613336636,-0.05739974744375566,-0.35000895328851533,-0.6138565795681014,0.9031272376098621,0.13344783020413653,-0.5780814697937986
Buddhism,9.94984577904686,4.0346111421741035,-0.24768971030128273,0.8164147578701729,-2.7372130969205988,-0.3350601735833866,-0.22531039812484915,0.21739170693050502,-0.4829784783469745,0.1275483015383722,0.13393899618465294,0.32126368436677466,-0.3614170083474834,-0.4918299689104934,0.3157187979982294,-0.14240667623596856,1.6667689229537117,0.22769523220548343,-0.1857479803075567,0.07005520731301103,-0.6509608481246026,0.20650158330056131,0.2370695151685315,0.03465469639059373,-0.3082593505091211
Buddhism,1.5342994356096236,0.03245214157362963,-0.339101553339485,0.9789860284723327,-2.846281674766057,-0.37558656358733744,-0.22898712461216802,-0.5598515135552721,0.2990757063525012,0.8110243102449404,-0.4088215447082051,0.03836296546376616,-0.38224552310791393,0.1252411111028235,0.9576353952266392,-0.38942282478743073,2.122482076932364,0.044173066718232026,-0.47356306435688517,0.11210210005090854,-0.28496340196166153,-0.14700353565243957,0.060077065994073454,-0.3904862289361991,-0.3449240977669115
Buddhism,0.3454513982163766,0.1445125935904429,-0.11334516887776447,1.1119972263189486,-1.6721701542713863,-0.37558656358733744,-0.5840683678050022,1.4933154030568552,-0.21458795410778983,-0.003326189416435727,-1.0150770665091509,-0.8106751940100495,-1.0805488863918218,-0.817754388385298,0.6279246083305526,-0.6755579438712701,1.223607190588879,0.3172247711080676,-0.5103701856824243,0.49555037126320256,-0.16773845231766102,-0.18765487776524142,-0.2485395146867063,-0.12418916581941686,-0.0121296904997576
Buddhism,-0.6748984921447566,-0.8640314745608766,2.7000771121266847,3.448345400135388,-2.197468366651724,-0.37558656358733744,1.039803834381083,2.5265369416100483,-1.1131383513165902,-2.5475715144386015,-1.3909837536864273,0.24607571372911397,1.513149320091265,0.3108057422674067,-1.087917241842959,-1.2921589751364448,-0.9593746762452988,-1.0955210037784735,-1.3148686946549224,-1.4081175946668596,4.316115871565356,-1.0761770696593391,-0.7912790186425603,-1.633205856814516,-0.07757031117608099
Buddhism,1.0756100353555362,0.48069394964088275,1.9883051351370988,2.284619482301163,-2.0395618885384574,-0.37558656358733744,-0.6686308856691477,0.8373806894695406,-0.8143696330410923,0.7138614609291195,0.053745173068635216,-0.5426117159550466,1.0393006092914703,0.2717143576227527,-0.7950802327466796,0.28633966490240254,0.282499452442589,0.36835271343729475,-0.17069303744959177,-0.3005289599439143,0.05147220351661985,0.06113133596510593,0.36656525646326166,-0.18454983345922088,0.2387214528552317
Buddhism,3.921356518564568,2.289669817912297,0.4230288268555955,0.6559623514786371,-2.285963973950402,-0.37558656358733744,-0.2416930342407408,0.1896157821906854,0.01962416829839555,0.0477084901880215,-0.3379399726207172,0.17882505285166692,1.2486756210402168,0.06891774541012766,-0.6754707501580585,0.2517559701284685,0.24314428639262073,-0.6710340103853344,0.5383735670156836,-0.47212719912634254,0.4146714207375665,-0.6312207294306831,-0.5466640309441473,0.8038915220695877,-0.09502951707629018
Buddhism,-0.8433966391768705,-1.0401264705872975,-0.5861892497188483,-0.02003263330468991,-2.107767566257538,-0.37558656358733744,2.3345547106938884,-0.3315286078206751,-0.8747824253394467,-2.978326813072074,-1.3909837536864273,3.951975112658428,-0.38224552310791393,-2.498887529067129,-1.087917241842959,3.0925594694159093,-0.9593746762452988,3.2099899292090806,-1.3148686946549224,2.283844521076291,-1.6623565602786665,-1.0761770696593391,-0.7912790186425603,-1.633205856814516,5.2974843052837555
Buddhism,0.19567526752116438,0.6247716736624997,1.0168675121570214,1.5661158575977843,0.8348562515517147,-0.37558656358733744,-0.29705276148661075,1.0626497089748002,-0.08995193736592488,-0.7720191859250191,0.3082367184319932,-0.4441583206612682,-0.003166554468078119,0.4185106510018975,0.5135351516523187,0.21508799017842675,0.9810536498295257,0.5190455960918593,0.1153508768517408,0.32248964708774236,-0.8527717517997886,0.7008673141288564,-0.06762634670142165,-0.5014433385681917,0.10395123309460767
Buddhism,0.1114261940051075,0.01644350557122773,1.7199625831552097,0.7316282408154504,-1.51763072155895,-0.37558656358733744,-0.50481124613244,0.8906704758174635,-0.3102552322356855,0.0823029403762838,-0.24512784321183473,-0.3922610248424426,0.3285275430917782,0.16719919728808652,-1.087917241842959,0.13764051765236618,-0.9593746762452988,-0.8147268124966766,0.5506350942668122,0.7589036471823812,0.2871453196704711,-1.0761770696593391,-0.0361631870518069,0.7287333116995522,-0.9045017906314404
Buddhism,-0.6561764758078551,-0.655919206529652,-0.5861892497188483,-0.8488729721782384,1.2560124485244146,-0.37558656358733744,-0.3628429482911234,-0.5548149788699502,0.16802475081055676,1.4638372040856122,-1.3909837536864273,0.16185072738981138,1.513149320091265,-0.15622771705664526,-1.087917241842959,0.1694138397143397,-0.9593746762452988,-1.0955210037784735,0.5920907340206285,-1.4081175946668596,1.6590170129680124,1.0299496074229666,1.1384614398671429,-1.633205856814516,-0.9045017906314404
TaoTeChing,-0.46895631243883984,-0.47982421050323104,-0.5861892497188483,-0.0985027245589914,-0.03774909562249058,-0.37558656358733744,-0.4873382248596624,0.011988886101286813,-0.41640564461417034,0.5008505989675123,0.6186712277613199,0.0646680508444623,-0.7613244917477497,0.21090553706440138,-1.087917241842959,1.3386720915949677,-0.9593746762452988,-1.0955210037784735,1.2595265340570714,-0.8543232773053869,-0.7655856955020632,-0.12842006497230152,2.6822538066749058,0.7812208487776428,-0.4274259370995023
TaoTeChing,-0.17876505921686617,-0.07960831044318364,-0.5861892497188483,-0.21975319688867853,0.30766964917624967,-0.37558656358733744,-1.3573052177482483,0.8736797563970999,-1.2050346119342843,0.4469562844952988,-1.0762185156283464,2.3080657407346905,0.5022720703850363,-0.13874518114611886,-0.209406214554121,0.549422771575544,-0.4936718779873409,-0.32052903584071385,1.431152882637871,-0.9650821407776815,0.011615720637659782,0.06113133596510593,-0.09657245357906714,0.2983355076592109,-0.30671999825407215
TaoTeChing,-0.4502342961019383,-0.4157896664936235,-0.5861892497188483,0.12164947590446355,0.5334226675712541,-0.37558656358733744,-1.5017441820847952,1.8517159091055728,-1.0072023842156377,0.1326836770585613,0.060433732914723294,0.02147575015764033,-0.11147483122231695,0.5217061754737523,0.4267569431377961,-0.3849758486773372,-0.9593746762452988,0.6860697271129281,-0.1312387044425114,-0.26233624840174385,0.19303143581085758,-1.0761770696593391,0.40649092112208307,0.4481964755925174,-0.9045017906314404
TaoTeChing,-0.6093714349656013,-0.5758760265176425,0.30199084807724164,0.05578644135318032,1.3469254218968998,-0.37558656358733744,1.1681124797814513,-0.4280848763825235,-0.5204695624004493,-0.1842383895036029,0.021206233276854516,-0.008875596270937059,-0.6530162149935109,0.3857308961696608,-1.087917241842959,0.3521104415706879,-0.9593746762452988,0.5190455960918593,-0.24220401602492492,-0.7158746979650189,0.20591607467259032,0.10851918619945786,-0.7912790186425603,1.3848275251756823,0.43646817605292637
TaoTeChing,-0.543844377786446,-0.5758760265176425,-0.5861892497188483,-1.5617915853352062,-0.27297846728556385,-0.37558656358733744,0.6670725215031541,0.48042183235850816,-0.7664388226225631,0.25233792667897054,-0.7972220546223202,-0.6421150513035315,0.670751612002741,-0.8380466175671587,0.010221542268088532,0.6809643249121143,-0.9593746762452988,-0.4496943638303404,0.40139479115307364,-0.8543232773053869,0.13118516927454,-0.12842006497230152,0.9454873940161728,0.1776141723796029,-0.34068487282096804
TaoTeChing,-0.7123425248185598,-0.7199537505392595,-0.5861892497188483,-1.569816935577123,1.928768451480805,-0.37558656358733744,2.0025673065111183,-1.8430055810773074,-1.5165099183548334,0.5008505989675123,1.6234987184851934,0.4533987570258589,-1.3299429447075033,-0.925459297119789,-1.087917241842959,0.900200247139732,-0.9593746762452988,-0.01914327053158508,-1.3148686946549224,-0.48512706573107195,0.33046758366934065,0.5034179381523901,0.656026325239717,0.37881639784561605,1.9579533305601886
TaoTeChing,-0.6000104267971506,-0.7039451145368576,-0.5861892497188483,-0.3555955235368956,-1.0455212458000795,-0.37558656358733744,-0.6183858844054931,-0.5195592360726964,1.3206011033974026,-0.2577670322290893,2.0465839777373507,-1.1015240676997275,1.513149320091265,-0.5078209392572236,-1.087917241842959,1.6309866545651244,-0.9593746762452988,-1.0955210037784735,-0.3613889803171469,-0.7927905753763346,0.6626049409940087,-1.0761770696593391,-0.7912790186425603,1.7201645676190378,-0.9045017906314404
TaoTeChing,-0.49703933694419217,-0.47982421050323104,-0.5861892497188483,0.8803716280775624,0.39104044472334104,-0.37558656358733744,-1.4528117982483326,1.5641271137405193,0.2683531380203237,-1.1322326760714772,-0.3246362125100718,0.9611286589770708,0.4792975874371674,-0.4009832198040088,-0.64866172819854,-0.5029096551170212,1.3691393150444908,-0.06219837986146054,1.431152882637871,0.1425064939452639,-0.46666207390986203,0.06113133596510593,0.2507808289526794,-0.18454983345922088,0.10806736788532617
TaoTeChing,-0.6000104267971506,-0.5598673905152405,0.2786176876089234,-0.4763981640204904,1.3622370805701605,-0.37558656358733744,0.06306194523282577,-1.0836511208287603,0.5678981792590542,1.7826528034031492,-1.3909837536864273,-0.5695767855567638,0.670751612002741,0.8227942939328116,0.20401073946415565,-0.13149821040199816,0.41033943627810676,-0.3357249567806699,0.19948143988154468,0.22068922110217762,-0.43149458901666204,1.15383941195722,0.23034828292140022,-0.21295485352501095,-0.2516611489561567
TaoTeChing,-0.3285411899120784,-0.19166876245999692,-0.5861892497188483,0.29589732364825855,0.7238323267827923,-0.37558656358733744,0.3376752497139393,-0.7047834370373741,-0.5723905789505331,0.30055680339167284,0.16874847072077936,1.0103860375245763,0.0916031876918808,0.8852319221846899,-1.087917241842959,-0.13149821040199816,-0.9593746762452988,0.044173066718232026,0.7042648180603669,-0.7565948683592448,0.6235299577793417,-0.5186729492551995,0.7411619337033807,0.1421078972973654,0.20630168923396774
TaoTeChing,-0.6093714349656013,-0.655919206529652,-0.5861892497188483,-0.19234871207257925,0.3287001201250656,-0.37558656358733744,-0.5815508665872055,0.4409215406741155,1.0256229304242663,-0.8827604953957207,-0.6848887602047864,0.5374486394434582,1.513149320091265,-0.24840836094850935,-1.087917241842959,-1.2921589751364448,-0.9593746762452988,-1.0955210037784735,-1.3148686946549224,-1.4081175946668596,4.316115871565356,-1.0761770696593391,-0.7912790186425603,-1.633205856814516,-0.23401680728925706
